teacherID,hours,instanceID,isReported,isAssigned
19620522-0023,260,I-4827,FALSE,TRUE
19780602-0035,120,I-4827,FALSE,TRUE
19911025-0091,140,I-4827,FALSE,TRUE
19560705-0025,280,I-4828,FALSE,TRUE
19750906-0032,120,I-4828,FALSE,TRUE
19920826-0088,140,I-4828,FALSE,TRUE
19561222-0030,260,I-4829,FALSE,TRUE
19750331-0036,120,I-4829,FALSE,TRUE
19640414-0013,280,I-4830,FALSE,TRUE
19780317-0052,100,I-4830,FALSE,TRUE
19930221-0139,100,I-4830,FALSE,TRUE
19690917-0022,260,I-4831,FALSE,TRUE
19761024-0034,100,I-4831,FALSE,TRUE
19900511-0134,120,I-4831,FALSE,TRUE
19570828-0008,280,I-4832,FALSE,TRUE
19790702-0038,120,I-4832,FALSE,TRUE
19921201-0094,100,I-4832,FALSE,TRUE
19640414-0013,260,I-4833,FALSE,TRUE
19761020-0044,140,I-4833,FALSE,TRUE
19620831-0024,280,I-4834,FALSE,TRUE
19750722-0060,100,I-4834,FALSE,TRUE
19900701-0138,120,I-4834,FALSE,TRUE
19620424-0026,240,I-4835,FALSE,TRUE
19750102-0059,120,I-4835,FALSE,TRUE
19561222-0030,280,I-4836,FALSE,TRUE
19750512-0043,140,I-4836,FALSE,TRUE
19580515-0017,260,I-4837,FALSE,TRUE
19790702-0038,120,I-4837,FALSE,TRUE
19910514-0068,120,I-4837,FALSE,TRUE
19620522-0023,260,I-4838,FALSE,TRUE
19781125-0031,140,I-4838,FALSE,TRUE
19910403-0103,120,I-4838,FALSE,TRUE
19600529-0021,240,I-4839,FALSE,TRUE
19761020-0044,100,I-4839,FALSE,TRUE
19930414-0106,140,I-4839,FALSE,TRUE
19561222-0030,280,I-4840,FALSE,TRUE
19750331-0036,140,I-4840,FALSE,TRUE
19570828-0008,260,I-4841,FALSE,TRUE
19770713-0042,140,I-4841,FALSE,TRUE
19570826-0012,260,I-4842,FALSE,TRUE
19750102-0059,120,I-4842,FALSE,TRUE
19920917-0109,100,I-4842,FALSE,TRUE
19580515-0017,280,I-4843,FALSE,TRUE
19770224-0058,120,I-4843,FALSE,TRUE
19930906-0110,140,I-4843,FALSE,TRUE
19620831-0024,240,I-4844,FALSE,TRUE
19750417-0051,140,I-4844,FALSE,TRUE
19931118-0062,100,I-4844,FALSE,TRUE
19640220-0029,240,I-4845,FALSE,TRUE
19780815-0047,120,I-4845,FALSE,TRUE
19900201-0074,140,I-4845,FALSE,TRUE
19630126-0001,240,I-4846,FALSE,TRUE
19780602-0035,100,I-4846,FALSE,TRUE
19930709-0100,120,I-4846,FALSE,TRUE
19680712-0028,240,I-4847,FALSE,TRUE
19781130-0054,100,I-4847,FALSE,TRUE
19610620-0006,260,I-4848,FALSE,TRUE
19790426-0049,100,I-4848,FALSE,TRUE
19900307-0105,100,I-4848,FALSE,TRUE
19640220-0029,240,I-4849,FALSE,TRUE
19790702-0038,100,I-4849,FALSE,TRUE
19910403-0131,140,I-4849,FALSE,TRUE
19590129-0004,260,I-4850,FALSE,TRUE
19790618-0048,120,I-4850,FALSE,TRUE
19601021-0018,260,I-4851,FALSE,TRUE
19750722-0060,120,I-4851,FALSE,TRUE
19900124-0064,100,I-4851,FALSE,TRUE
19600905-0003,280,I-4852,FALSE,TRUE
19750906-0032,120,I-4852,FALSE,TRUE
19921218-0101,120,I-4852,FALSE,TRUE
19690513-0015,240,I-4853,FALSE,TRUE
19750102-0059,120,I-4853,FALSE,TRUE
19911116-0069,140,I-4853,FALSE,TRUE
19690917-0022,240,I-4854,FALSE,TRUE
19770713-0042,120,I-4854,FALSE,TRUE
19561222-0030,280,I-4855,FALSE,TRUE
19750417-0051,100,I-4855,FALSE,TRUE
19931203-0066,100,I-4855,FALSE,TRUE
19690513-0015,260,I-4856,FALSE,TRUE
19780815-0047,100,I-4856,FALSE,TRUE
19611219-0014,260,I-4857,FALSE,TRUE
19780602-0035,140,I-4857,FALSE,TRUE
19920504-0093,140,I-4857,FALSE,TRUE
19690513-0015,260,I-4858,FALSE,TRUE
19750102-0059,100,I-4858,FALSE,TRUE
19910403-0131,100,I-4858,FALSE,TRUE
19690408-0009,240,I-4859,FALSE,TRUE
19750722-0060,120,I-4859,FALSE,TRUE
19930302-0135,120,I-4859,FALSE,TRUE
19580515-0017,240,I-4860,FALSE,TRUE
19781125-0031,100,I-4860,FALSE,TRUE
19930906-0110,120,I-4860,FALSE,TRUE
19690513-0015,280,I-4861,FALSE,TRUE
19780815-0047,100,I-4861,FALSE,TRUE
19910327-0096,120,I-4861,FALSE,TRUE
19620522-0023,260,I-4862,FALSE,TRUE
19750906-0032,140,I-4862,FALSE,TRUE
19931203-0066,120,I-4862,FALSE,TRUE
19620831-0024,240,I-4863,FALSE,TRUE
19750417-0051,140,I-4863,FALSE,TRUE
19650303-0019,260,I-4864,FALSE,TRUE
19750722-0060,140,I-4864,FALSE,TRUE
19901002-0085,120,I-4864,FALSE,TRUE
19600529-0021,280,I-4865,FALSE,TRUE
19750417-0051,120,I-4865,FALSE,TRUE
19620424-0026,280,I-4866,FALSE,TRUE
19790717-0045,100,I-4866,FALSE,TRUE
19640414-0013,260,I-4867,FALSE,TRUE
19761024-0034,100,I-4867,FALSE,TRUE
19900801-0130,140,I-4867,FALSE,TRUE
19640414-0013,280,I-4868,FALSE,TRUE
19750102-0059,100,I-4868,FALSE,TRUE
19560705-0025,260,I-4869,FALSE,TRUE
19781125-0031,100,I-4869,FALSE,TRUE
19910820-0078,100,I-4869,FALSE,TRUE
19600529-0021,280,I-4870,FALSE,TRUE
19750512-0043,140,I-4870,FALSE,TRUE
19630126-0001,260,I-4871,FALSE,TRUE
19750512-0043,120,I-4871,FALSE,TRUE
19660630-0020,280,I-4872,FALSE,TRUE
19770713-0042,140,I-4872,FALSE,TRUE
19920602-0073,100,I-4872,FALSE,TRUE
19680712-0028,260,I-4873,FALSE,TRUE
19750331-0036,100,I-4873,FALSE,TRUE
19920122-0065,120,I-4873,FALSE,TRUE
19620831-0024,280,I-4874,FALSE,TRUE
19750417-0051,140,I-4874,FALSE,TRUE
19920226-0075,140,I-4874,FALSE,TRUE
19650303-0019,260,I-4875,FALSE,TRUE
19790426-0049,120,I-4875,FALSE,TRUE
19690408-0009,280,I-4876,FALSE,TRUE
19780424-0057,100,I-4876,FALSE,TRUE
19610623-0005,280,I-4877,FALSE,TRUE
19761024-0034,140,I-4877,FALSE,TRUE
19930709-0100,100,I-4877,FALSE,TRUE
19560612-0010,240,I-4878,FALSE,TRUE
19750417-0051,120,I-4878,FALSE,TRUE
19900818-0116,120,I-4878,FALSE,TRUE
19570615-0011,240,I-4879,FALSE,TRUE
19750705-0033,100,I-4879,FALSE,TRUE
19620424-0026,260,I-4880,FALSE,TRUE
19770224-0058,120,I-4880,FALSE,TRUE
19921208-0097,100,I-4880,FALSE,TRUE
19620522-0023,260,I-4881,FALSE,TRUE
19761020-0044,120,I-4881,FALSE,TRUE
19920122-0065,120,I-4881,FALSE,TRUE
19570615-0011,240,I-4882,FALSE,TRUE
19761020-0044,100,I-4882,FALSE,TRUE
19690408-0009,240,I-4883,FALSE,TRUE
19750102-0059,140,I-4883,FALSE,TRUE
19561222-0030,260,I-4884,FALSE,TRUE
19760108-0050,100,I-4884,FALSE,TRUE
19910421-0067,120,I-4884,FALSE,TRUE
19620831-0024,240,I-4885,FALSE,TRUE
19761020-0044,100,I-4885,FALSE,TRUE
19920316-0107,140,I-4885,FALSE,TRUE
19640220-0029,240,I-4886,FALSE,TRUE
19750331-0036,100,I-4886,FALSE,TRUE
19920602-0073,140,I-4886,FALSE,TRUE
19690513-0015,240,I-4887,FALSE,TRUE
19750331-0036,100,I-4887,FALSE,TRUE
19931231-0099,140,I-4887,FALSE,TRUE
19580218-0007,260,I-4888,FALSE,TRUE
19781125-0031,140,I-4888,FALSE,TRUE
19611219-0014,240,I-4889,FALSE,TRUE
19750705-0033,100,I-4889,FALSE,TRUE
19930906-0110,120,I-4889,FALSE,TRUE
19590129-0004,240,I-4890,FALSE,TRUE
19750417-0051,140,I-4890,FALSE,TRUE
19600529-0021,240,I-4891,FALSE,TRUE
19780424-0057,140,I-4891,FALSE,TRUE
19920505-0115,120,I-4891,FALSE,TRUE
19680712-0028,240,I-4892,FALSE,TRUE
19770224-0058,140,I-4892,FALSE,TRUE
19680712-0028,280,I-4893,FALSE,TRUE
19780317-0052,120,I-4893,FALSE,TRUE
19910403-0131,120,I-4893,FALSE,TRUE
19570615-0011,260,I-4894,FALSE,TRUE
19761024-0034,140,I-4894,FALSE,TRUE
19900128-0095,120,I-4894,FALSE,TRUE
19561222-0030,240,I-4895,FALSE,TRUE
19760524-0046,140,I-4895,FALSE,TRUE
19620522-0023,280,I-4896,FALSE,TRUE
19780815-0047,100,I-4896,FALSE,TRUE
19910214-0084,140,I-4896,FALSE,TRUE
19580515-0017,260,I-4897,FALSE,TRUE
19760108-0050,120,I-4897,FALSE,TRUE
19640220-0029,240,I-4898,FALSE,TRUE
19790702-0038,140,I-4898,FALSE,TRUE
19910101-0133,140,I-4898,FALSE,TRUE
19680712-0028,240,I-4899,FALSE,TRUE
19780424-0057,140,I-4899,FALSE,TRUE
19920316-0107,100,I-4899,FALSE,TRUE
19640220-0029,260,I-4900,FALSE,TRUE
19760524-0046,120,I-4900,FALSE,TRUE
19600814-0002,240,I-4901,FALSE,TRUE
19771013-0040,140,I-4901,FALSE,TRUE
19910927-0128,140,I-4901,FALSE,TRUE
19601021-0018,280,I-4902,FALSE,TRUE
19781130-0054,140,I-4902,FALSE,TRUE
19900211-0140,100,I-4902,FALSE,TRUE
19561222-0030,260,I-4903,FALSE,TRUE
19750906-0032,140,I-4903,FALSE,TRUE
19930906-0110,120,I-4903,FALSE,TRUE
19561222-0030,260,I-4904,FALSE,TRUE
19750906-0032,140,I-4904,FALSE,TRUE
19560812-0016,280,I-4905,FALSE,TRUE
19780602-0035,120,I-4905,FALSE,TRUE
19930829-0082,100,I-4905,FALSE,TRUE
19600529-0021,240,I-4906,FALSE,TRUE
19790618-0048,100,I-4906,FALSE,TRUE
19611219-0014,280,I-4907,FALSE,TRUE
19761020-0044,120,I-4907,FALSE,TRUE
19920217-0098,140,I-4907,FALSE,TRUE
19690513-0015,260,I-4908,FALSE,TRUE
19771013-0040,140,I-4908,FALSE,TRUE
19650303-0019,260,I-4909,FALSE,TRUE
19790618-0048,120,I-4909,FALSE,TRUE
19640414-0013,260,I-4910,FALSE,TRUE
19750722-0060,120,I-4910,FALSE,TRUE
19611219-0014,240,I-4911,FALSE,TRUE
19750512-0043,120,I-4911,FALSE,TRUE
19611219-0014,280,I-4912,FALSE,TRUE
19780317-0052,140,I-4912,FALSE,TRUE
19630126-0001,240,I-4913,FALSE,TRUE
19750331-0036,140,I-4913,FALSE,TRUE
19600529-0021,260,I-4914,FALSE,TRUE
19761020-0044,120,I-4914,FALSE,TRUE
19900902-0090,120,I-4914,FALSE,TRUE
19610620-0006,280,I-4915,FALSE,TRUE
19780602-0035,140,I-4915,FALSE,TRUE
19930302-0135,140,I-4915,FALSE,TRUE
19611219-0014,280,I-4916,FALSE,TRUE
19751018-0039,100,I-4916,FALSE,TRUE
19620831-0024,260,I-4917,FALSE,TRUE
19761024-0034,140,I-4917,FALSE,TRUE
19640414-0013,260,I-4918,FALSE,TRUE
19751018-0039,100,I-4918,FALSE,TRUE
19910403-0103,140,I-4918,FALSE,TRUE
19690408-0009,260,I-4919,FALSE,TRUE
19761009-0055,100,I-4919,FALSE,TRUE
19901108-0087,100,I-4919,FALSE,TRUE
19560812-0016,260,I-4920,FALSE,TRUE
19750722-0060,120,I-4920,FALSE,TRUE
19900511-0134,100,I-4920,FALSE,TRUE
19690513-0015,260,I-4921,FALSE,TRUE
19750722-0060,120,I-4921,FALSE,TRUE
19910327-0096,140,I-4921,FALSE,TRUE
19640414-0013,280,I-4922,FALSE,TRUE
19790702-0038,140,I-4922,FALSE,TRUE
19570826-0012,240,I-4923,FALSE,TRUE
19760108-0050,120,I-4923,FALSE,TRUE
19900801-0130,140,I-4923,FALSE,TRUE
19570826-0012,240,I-4924,FALSE,TRUE
19760524-0046,140,I-4924,FALSE,TRUE
19570615-0011,280,I-4925,FALSE,TRUE
19781130-0054,140,I-4925,FALSE,TRUE
19900701-0138,100,I-4925,FALSE,TRUE
19580218-0007,240,I-4926,FALSE,TRUE
19780815-0047,100,I-4926,FALSE,TRUE
19620831-0024,240,I-4927,FALSE,TRUE
19761009-0055,140,I-4927,FALSE,TRUE
19900119-0104,140,I-4927,FALSE,TRUE
19690408-0009,260,I-4928,FALSE,TRUE
19761024-0034,100,I-4928,FALSE,TRUE
19680712-0028,280,I-4929,FALSE,TRUE
19751018-0039,100,I-4929,FALSE,TRUE
19690408-0009,240,I-4930,FALSE,TRUE
19761024-0034,120,I-4930,FALSE,TRUE
19620424-0026,260,I-4931,FALSE,TRUE
19771013-0040,140,I-4931,FALSE,TRUE
19610918-0027,260,I-4932,FALSE,TRUE
19751018-0039,140,I-4932,FALSE,TRUE
19900801-0130,100,I-4932,FALSE,TRUE
19690513-0015,260,I-4933,FALSE,TRUE
19761024-0034,100,I-4933,FALSE,TRUE
19580515-0017,260,I-4934,FALSE,TRUE
19761024-0034,140,I-4934,FALSE,TRUE
19920917-0109,100,I-4934,FALSE,TRUE
19640220-0029,240,I-4935,FALSE,TRUE
19750220-0037,140,I-4935,FALSE,TRUE
19640220-0029,240,I-4936,FALSE,TRUE
19780317-0052,140,I-4936,FALSE,TRUE
19911025-0091,100,I-4936,FALSE,TRUE
19680712-0028,280,I-4937,FALSE,TRUE
19771013-0040,120,I-4937,FALSE,TRUE
19561222-0030,280,I-4938,FALSE,TRUE
19790618-0048,120,I-4938,FALSE,TRUE
19921201-0094,100,I-4938,FALSE,TRUE
19580515-0017,260,I-4939,FALSE,TRUE
19790618-0048,140,I-4939,FALSE,TRUE
19611219-0014,280,I-4940,FALSE,TRUE
19781130-0054,140,I-4940,FALSE,TRUE
19560812-0016,260,I-4941,FALSE,TRUE
19760524-0046,100,I-4941,FALSE,TRUE
19910421-0067,100,I-4941,FALSE,TRUE
19561222-0030,240,I-4942,FALSE,TRUE
19761009-0055,120,I-4942,FALSE,TRUE
19910921-0136,100,I-4942,FALSE,TRUE
19560705-0025,240,I-4943,FALSE,TRUE
19750102-0059,120,I-4943,FALSE,TRUE
19900801-0130,140,I-4943,FALSE,TRUE
19630126-0001,240,I-4944,FALSE,TRUE
19790708-0041,100,I-4944,FALSE,TRUE
19610620-0006,280,I-4945,FALSE,TRUE
19790708-0041,140,I-4945,FALSE,TRUE
19620522-0023,240,I-4946,FALSE,TRUE
19750705-0033,100,I-4946,FALSE,TRUE
19930228-0086,140,I-4946,FALSE,TRUE
19680712-0028,280,I-4947,FALSE,TRUE
19771013-0040,120,I-4947,FALSE,TRUE
19900321-0080,140,I-4947,FALSE,TRUE
19590129-0004,240,I-4948,FALSE,TRUE
19750906-0032,100,I-4948,FALSE,TRUE
19900317-0083,100,I-4948,FALSE,TRUE
19690513-0015,260,I-4949,FALSE,TRUE
19750122-0056,140,I-4949,FALSE,TRUE
19930512-0117,140,I-4949,FALSE,TRUE
19600529-0021,240,I-4950,FALSE,TRUE
19781125-0031,100,I-4950,FALSE,TRUE
19560705-0025,280,I-4951,FALSE,TRUE
19750722-0060,120,I-4951,FALSE,TRUE
19920826-0088,120,I-4951,FALSE,TRUE
19560705-0025,240,I-4952,FALSE,TRUE
19750220-0037,100,I-4952,FALSE,TRUE
19900616-0124,120,I-4952,FALSE,TRUE
19590129-0004,280,I-4953,FALSE,TRUE
19760108-0050,120,I-4953,FALSE,TRUE
19610918-0027,280,I-4954,FALSE,TRUE
19790708-0041,120,I-4954,FALSE,TRUE
19610623-0005,280,I-4955,FALSE,TRUE
19750722-0060,140,I-4955,FALSE,TRUE
19930326-0132,120,I-4955,FALSE,TRUE
19600905-0003,240,I-4956,FALSE,TRUE
19780815-0047,100,I-4956,FALSE,TRUE
19561222-0030,280,I-4957,FALSE,TRUE
19750512-0043,140,I-4957,FALSE,TRUE
19610620-0006,240,I-4958,FALSE,TRUE
19780602-0035,100,I-4958,FALSE,TRUE
19910921-0136,140,I-4958,FALSE,TRUE
19690917-0022,280,I-4959,FALSE,TRUE
19750705-0033,120,I-4959,FALSE,TRUE
19900818-0116,120,I-4959,FALSE,TRUE
19580515-0017,240,I-4960,FALSE,TRUE
19750417-0051,140,I-4960,FALSE,TRUE
19901002-0085,120,I-4960,FALSE,TRUE
19620522-0023,240,I-4961,FALSE,TRUE
19770713-0042,120,I-4961,FALSE,TRUE
19580218-0007,260,I-4962,FALSE,TRUE
19761009-0055,120,I-4962,FALSE,TRUE
19900701-0113,120,I-4962,FALSE,TRUE
19601021-0018,280,I-4963,FALSE,TRUE
19780424-0057,120,I-4963,FALSE,TRUE
19600529-0021,280,I-4964,FALSE,TRUE
19770224-0058,140,I-4964,FALSE,TRUE
19920206-0072,120,I-4964,FALSE,TRUE
19600814-0002,240,I-4965,FALSE,TRUE
19750705-0033,140,I-4965,FALSE,TRUE
19560705-0025,260,I-4966,FALSE,TRUE
19750220-0037,100,I-4966,FALSE,TRUE
19560612-0010,260,I-4967,FALSE,TRUE
19790717-0045,140,I-4967,FALSE,TRUE
19900701-0113,140,I-4967,FALSE,TRUE
19600905-0003,280,I-4968,FALSE,TRUE
19761009-0055,140,I-4968,FALSE,TRUE
19600529-0021,280,I-4969,FALSE,TRUE
19790702-0038,100,I-4969,FALSE,TRUE
19560612-0010,240,I-4970,FALSE,TRUE
19750512-0043,140,I-4970,FALSE,TRUE
19650303-0019,240,I-4971,FALSE,TRUE
19761024-0034,100,I-4971,FALSE,TRUE
19620522-0023,280,I-4972,FALSE,TRUE
19750722-0060,120,I-4972,FALSE,TRUE
19690513-0015,260,I-4973,FALSE,TRUE
19781130-0054,120,I-4973,FALSE,TRUE
19580515-0017,280,I-4974,FALSE,TRUE
19790708-0041,100,I-4974,FALSE,TRUE
19921208-0097,120,I-4974,FALSE,TRUE
19570828-0008,260,I-4975,FALSE,TRUE
19751018-0039,100,I-4975,FALSE,TRUE
19660630-0020,280,I-4976,FALSE,TRUE
19761009-0055,140,I-4976,FALSE,TRUE
19640220-0029,260,I-4977,FALSE,TRUE
19750220-0037,140,I-4977,FALSE,TRUE
19650303-0019,240,I-4978,FALSE,TRUE
19750122-0056,100,I-4978,FALSE,TRUE
19610623-0005,280,I-4979,FALSE,TRUE
19790618-0048,100,I-4979,FALSE,TRUE
19560705-0025,260,I-4980,FALSE,TRUE
19751018-0039,100,I-4980,FALSE,TRUE
19920917-0109,140,I-4980,FALSE,TRUE
19650303-0019,240,I-4981,FALSE,TRUE
19781125-0031,120,I-4981,FALSE,TRUE
19601021-0018,280,I-4982,FALSE,TRUE
19751018-0039,120,I-4982,FALSE,TRUE
19640220-0029,240,I-4983,FALSE,TRUE
19750220-0037,120,I-4983,FALSE,TRUE
19921201-0094,120,I-4983,FALSE,TRUE
19620424-0026,240,I-4984,FALSE,TRUE
19750122-0056,100,I-4984,FALSE,TRUE
19920217-0098,100,I-4984,FALSE,TRUE
19570826-0012,240,I-4985,FALSE,TRUE
19761020-0044,120,I-4985,FALSE,TRUE
19900430-0112,100,I-4985,FALSE,TRUE
19560812-0016,240,I-4986,FALSE,TRUE
19780602-0035,140,I-4986,FALSE,TRUE
19910921-0136,100,I-4986,FALSE,TRUE
19580218-0007,260,I-4987,FALSE,TRUE
19781125-0031,100,I-4987,FALSE,TRUE
19901026-0111,100,I-4987,FALSE,TRUE
19560612-0010,280,I-4988,FALSE,TRUE
19750512-0043,100,I-4988,FALSE,TRUE
19920505-0115,120,I-4988,FALSE,TRUE
19580515-0017,280,I-4989,FALSE,TRUE
19780602-0035,140,I-4989,FALSE,TRUE
19580515-0017,280,I-4990,FALSE,TRUE
19760108-0050,100,I-4990,FALSE,TRUE
19610623-0005,280,I-4991,FALSE,TRUE
19790717-0045,100,I-4991,FALSE,TRUE
19900128-0095,120,I-4991,FALSE,TRUE
19660630-0020,280,I-4992,FALSE,TRUE
19761009-0055,100,I-4992,FALSE,TRUE
19640220-0029,240,I-4993,FALSE,TRUE
19760108-0050,120,I-4993,FALSE,TRUE
19930919-0137,100,I-4993,FALSE,TRUE
19611219-0014,280,I-4994,FALSE,TRUE
19781217-0053,100,I-4994,FALSE,TRUE
19900801-0130,140,I-4994,FALSE,TRUE
19560812-0016,260,I-4995,FALSE,TRUE
19790426-0049,140,I-4995,FALSE,TRUE
19560612-0010,280,I-4996,FALSE,TRUE
19781125-0031,140,I-4996,FALSE,TRUE
19920217-0098,140,I-4996,FALSE,TRUE
19660630-0020,280,I-4997,FALSE,TRUE
19771013-0040,100,I-4997,FALSE,TRUE
19570826-0012,280,I-4998,FALSE,TRUE
19770224-0058,120,I-4998,FALSE,TRUE
19600529-0021,280,I-4999,FALSE,TRUE
19780602-0035,140,I-4999,FALSE,TRUE
19640220-0029,240,I-5000,FALSE,TRUE
19760108-0050,120,I-5000,FALSE,TRUE
19640414-0013,280,I-5001,FALSE,TRUE
19770713-0042,120,I-5001,FALSE,TRUE
19910927-0128,100,I-5001,FALSE,TRUE
19570826-0012,240,I-5002,FALSE,TRUE
19760108-0050,100,I-5002,FALSE,TRUE
19650303-0019,280,I-5003,FALSE,TRUE
19781130-0054,140,I-5003,FALSE,TRUE
19900128-0095,100,I-5003,FALSE,TRUE
19560612-0010,260,I-5004,FALSE,TRUE
19780424-0057,140,I-5004,FALSE,TRUE
19690917-0022,260,I-5005,FALSE,TRUE
19750705-0033,140,I-5005,FALSE,TRUE
19680712-0028,240,I-5006,FALSE,TRUE
19750102-0059,140,I-5006,FALSE,TRUE
19610623-0005,280,I-5007,FALSE,TRUE
19761020-0044,100,I-5007,FALSE,TRUE
19620424-0026,240,I-5008,FALSE,TRUE
19770224-0058,120,I-5008,FALSE,TRUE
19910404-0102,100,I-5008,FALSE,TRUE
19600905-0003,240,I-5009,FALSE,TRUE
19750722-0060,140,I-5009,FALSE,TRUE
19931203-0066,140,I-5009,FALSE,TRUE
19640220-0029,260,I-5010,FALSE,TRUE
19771013-0040,100,I-5010,FALSE,TRUE
19640220-0029,260,I-5011,FALSE,TRUE
19790708-0041,120,I-5011,FALSE,TRUE
19930906-0110,100,I-5011,FALSE,TRUE
19560705-0025,240,I-5012,FALSE,TRUE
19771013-0040,120,I-5012,FALSE,TRUE
19640414-0013,280,I-5013,FALSE,TRUE
19780424-0057,100,I-5013,FALSE,TRUE
19900801-0130,100,I-5013,FALSE,TRUE
19600529-0021,260,I-5014,FALSE,TRUE
19781217-0053,120,I-5014,FALSE,TRUE
19920917-0109,140,I-5014,FALSE,TRUE
19560612-0010,280,I-5015,FALSE,TRUE
19780602-0035,120,I-5015,FALSE,TRUE
19570828-0008,260,I-5016,FALSE,TRUE
19761020-0044,140,I-5016,FALSE,TRUE
19920505-0115,120,I-5016,FALSE,TRUE
19560705-0025,280,I-5017,FALSE,TRUE
19761009-0055,100,I-5017,FALSE,TRUE
19570615-0011,260,I-5018,FALSE,TRUE
19770713-0042,120,I-5018,FALSE,TRUE
19640220-0029,280,I-5019,FALSE,TRUE
19760108-0050,140,I-5019,FALSE,TRUE
19561222-0030,260,I-5020,FALSE,TRUE
19790702-0038,100,I-5020,FALSE,TRUE
19611219-0014,280,I-5021,FALSE,TRUE
19780815-0047,120,I-5021,FALSE,TRUE
19610623-0005,280,I-5022,FALSE,TRUE
19780815-0047,120,I-5022,FALSE,TRUE
19920320-0121,100,I-5022,FALSE,TRUE
19611219-0014,240,I-5023,FALSE,TRUE
19790426-0049,140,I-5023,FALSE,TRUE
19900909-0123,120,I-5023,FALSE,TRUE
19690917-0022,260,I-5024,FALSE,TRUE
19780317-0052,140,I-5024,FALSE,TRUE
19920320-0121,140,I-5024,FALSE,TRUE
19610620-0006,260,I-5025,FALSE,TRUE
19771013-0040,140,I-5025,FALSE,TRUE
19690408-0009,240,I-5026,FALSE,TRUE
19781125-0031,140,I-5026,FALSE,TRUE
19920505-0115,120,I-5026,FALSE,TRUE
19690917-0022,240,I-5027,FALSE,TRUE
19750331-0036,120,I-5027,FALSE,TRUE
19680712-0028,260,I-5028,FALSE,TRUE
19771013-0040,120,I-5028,FALSE,TRUE
19600814-0002,260,I-5029,FALSE,TRUE
19750705-0033,120,I-5029,FALSE,TRUE
19930326-0132,100,I-5029,FALSE,TRUE
19640220-0029,280,I-5030,FALSE,TRUE
19750512-0043,100,I-5030,FALSE,TRUE
19901011-0119,100,I-5030,FALSE,TRUE
19610620-0006,240,I-5031,FALSE,TRUE
19760524-0046,140,I-5031,FALSE,TRUE
19920320-0121,120,I-5031,FALSE,TRUE
19680712-0028,280,I-5032,FALSE,TRUE
19760524-0046,100,I-5032,FALSE,TRUE
19570828-0008,240,I-5033,FALSE,TRUE
19780602-0035,120,I-5033,FALSE,TRUE
19610918-0027,240,I-5034,FALSE,TRUE
19761009-0055,140,I-5034,FALSE,TRUE
19910421-0067,100,I-5034,FALSE,TRUE
19610623-0005,280,I-5035,FALSE,TRUE
19790702-0038,100,I-5035,FALSE,TRUE
19560812-0016,260,I-5036,FALSE,TRUE
19781130-0054,100,I-5036,FALSE,TRUE
19931212-0079,100,I-5036,FALSE,TRUE
19690513-0015,280,I-5037,FALSE,TRUE
19750102-0059,100,I-5037,FALSE,TRUE
19690917-0022,240,I-5038,FALSE,TRUE
19780602-0035,120,I-5038,FALSE,TRUE
19570615-0011,280,I-5039,FALSE,TRUE
19761020-0044,120,I-5039,FALSE,TRUE
19630126-0001,280,I-5040,FALSE,TRUE
19770224-0058,140,I-5040,FALSE,TRUE
19600905-0003,240,I-5041,FALSE,TRUE
19790717-0045,120,I-5041,FALSE,TRUE
19611219-0014,240,I-5042,FALSE,TRUE
19750722-0060,140,I-5042,FALSE,TRUE
19561222-0030,240,I-5043,FALSE,TRUE
19750705-0033,100,I-5043,FALSE,TRUE
19920206-0072,140,I-5043,FALSE,TRUE
19570826-0012,240,I-5044,FALSE,TRUE
19780815-0047,100,I-5044,FALSE,TRUE
19570615-0011,240,I-5045,FALSE,TRUE
19781125-0031,120,I-5045,FALSE,TRUE
19620522-0023,260,I-5046,FALSE,TRUE
19761020-0044,100,I-5046,FALSE,TRUE
19911025-0091,140,I-5046,FALSE,TRUE
19680712-0028,260,I-5047,FALSE,TRUE
19771013-0040,140,I-5047,FALSE,TRUE
19580218-0007,240,I-5048,FALSE,TRUE
19780602-0035,100,I-5048,FALSE,TRUE
19620522-0023,280,I-5049,FALSE,TRUE
19780602-0035,140,I-5049,FALSE,TRUE
19901108-0087,140,I-5049,FALSE,TRUE
19580515-0017,240,I-5050,FALSE,TRUE
19750417-0051,100,I-5050,FALSE,TRUE
19611219-0014,240,I-5051,FALSE,TRUE
19781130-0054,140,I-5051,FALSE,TRUE
19900723-0126,100,I-5051,FALSE,TRUE
19570828-0008,260,I-5052,FALSE,TRUE
19781125-0031,140,I-5052,FALSE,TRUE
19921123-0108,140,I-5052,FALSE,TRUE
19561222-0030,280,I-5053,FALSE,TRUE
19750417-0051,120,I-5053,FALSE,TRUE
19600814-0002,280,I-5054,FALSE,TRUE
19750417-0051,140,I-5054,FALSE,TRUE
19620424-0026,240,I-5055,FALSE,TRUE
19760524-0046,140,I-5055,FALSE,TRUE
19620522-0023,280,I-5056,FALSE,TRUE
19771013-0040,140,I-5056,FALSE,TRUE
19570615-0011,260,I-5057,FALSE,TRUE
19780602-0035,140,I-5057,FALSE,TRUE
19920320-0121,140,I-5057,FALSE,TRUE
19611219-0014,240,I-5058,FALSE,TRUE
19790618-0048,100,I-5058,FALSE,TRUE
19901011-0119,140,I-5058,FALSE,TRUE
19690513-0015,240,I-5059,FALSE,TRUE
